GEO LEVEL,GEO COMPARISON,Year,GEO UNIT,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
County,state,2016,county,48,Texas,TX,48429,Stephens County,48429,9787,0,4923,52,3338,188,2012,446,245,104,22307,1888,1501,260,1777,57,2202,80,1522,2.3,234,88,2747,21,,,124,55,1008,142,122,75,208,75,624,128,22,5,6,2.6,22307,1888,22.9,3.9,18.2,0.6,22.5,0.8,16.6,7,2.6,28.1,0.2,3.7,1.6,2.5,1.1,20.5,2.9,3.7,2.2,6.2,2.2,6.4,1.3,0.8617,0.4862,0.6996,2.6798,0.8024,0.6443,0.2846,0.5652,0.2569,1.751,0.2648,0.2925,0.4822,0.7747,0.3874,0.6008,0.7589,0.5415,0.6917,0.8024,3.3953,0.913,8.6008,0.7233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2070,289,22.6,3.1,9349
County,state,2016,county,48,Texas,TX,48431,Sterling County,48431,1233,145,593,58,453,60,184,126,8,11,25104,4993,113,49,159,46,339,100,129,4,46,29,481,202,,,0,18,90,39,12,17,4,7,40,62,15.5,10.1,1.3,1.7,25104,4993,14.2,5.8,12.9,3.7,27.5,7.4,10.8,10.2,6.3,39,15.7,2.6,5.1,0,3.1,15.2,6.6,2.6,3.9,0.9,1.5,3.2,5,0.3992,0.0158,0.2016,1.0079,0.1304,0.2253,0.7905,0.1186,0.6838,1.8182,0.3439,0.4901,0.3202,0.8103,0.4111,0,0.498,0.3043,0.0158,0.6719,1.4901,0.0988,5.1265,0.1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294,134,24.6,9.6,1483
County,state,2016,county,48,Texas,TX,48433,Stonewall County,48433,1233,195,847,62,501,71,221,120,37,31,24285,4041,182,61,294,73,324,107,271,6.2,11,11,346,252,,,0,18,88,36,29,26,36,27,55,50,18.9,9.3,6.9,5.6,24285,4041,20.5,6.7,23.8,6.2,26.3,7.6,23,2.2,2.3,28.1,20,2.4,4.6,0,2.2,10.4,4.2,5.8,5.2,7.2,5.1,4.5,4,0.6957,0.6719,0.5929,2.4032,0.6838,0.8933,0.7115,0.9051,0.0158,2.5257,0.8617,0.2885,0.2925,0.581,0.2688,0,0.2688,0.7984,0.8024,0.747,2.6166,0.5257,8.1265,0.6403,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,183,82,15.5,6.3,1375
County,state,2016,county,48,Texas,TX,48435,Sutton County,48435,3936,0,2001,128,1481,111,358,146,124,59,28140,3368,592,111,648,106,1087,109,338,2.5,136,66,2333,180,,,21,23,360,89,87,54,52,33,28,16,9.2,3.8,6.6,3.1,28140,3368,23.4,4.1,16.5,2.7,27.6,2.8,8.6,9.2,4.4,59.3,4.6,6,2.6,1,1.1,18,4.6,5.9,3.7,3.5,2.1,0.7,0.4,0.0751,0.6166,0.7154,1.5889,0.3162,0.5336,0.8024,0.0395,0.5652,1.9407,0.4466,0.7945,0.7194,1.5138,0.7826,0.3162,0.6561,0.8221,0.2253,0.1344,2.1542,0.2846,7.1976,0.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,786,205,20.1,5.2,4677
County,state,2016,county,48,Texas,TX,48437,Swisher County,48437,7639,0,3211,78,2630,134,1639,360,148,74,18699,2110,982,145,1367,23,1959,0,1284,2.8,330,99,3943,12,,,49,33,212,75,140,66,81,45,648,202,23.4,5.1,5.1,2.4,18699,2110,19.5,2.9,17.9,0.3,25.6,0,18.3,12.5,3.7,51.6,0.2,2.9,1.5,1.5,1.1,6.6,2.3,5.3,2.5,3.1,1.7,8.5,2.6,0.9012,0.3281,0.5059,2.6285,0.7866,0.6364,0.6443,0.7194,0.9209,2.9209,0.9723,0.6996,0.3557,1.0553,0.5296,0.4506,0.1304,0.7668,0.1542,0.8379,2.3399,0.3715,8.9447,0.7826,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1180,254,16.8,3.5,7043
County,state,2016,county,48,Texas,TX,48439,Tarrant County,48439,1947529,0,740355,459,682967,2261,275899,7389,60532,2109,29791,232,182543,2773,198961,63,527866,0,199116,0.2,77366,1930,989541,630,,,118100,2402,14193,798,31355,1345,30881,1207,23597,1090,14.4,0.4,6,0.2,29791,232,14.8,0.2,10.2,0.1,27.1,0,10.3,11.3,0.3,50.8,0,6.4,0.2,16,0.3,1.9,0.1,4.6,0.2,4.5,0.2,1.2,0.1,0.3043,0.4862,0.2253,1.1225,0.1621,0.0672,0.7628,0.0949,0.8261,1.751,0.2767,0.6798,0.747,1.4269,0.7273,0.9723,0.004,0.6877,0.3636,0.3241,2.3518,0.3755,6.6522,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,351757,5104,18.2,0.3,1979112
County,state,2016,county,48,Texas,TX,48441,Taylor County,48441,135234,0,56736,226,49489,616,22653,1710,3547,447,24328,720,10774,691,18762,59,33217,0,21224,0.7,5061,462,47149,127,,,4971,462,2865,284,1160,244,2662,353,6489,554,17.5,1.3,5.5,0.7,24328,720,13.2,0.8,13.9,0.1,24.6,0,16.3,10.2,0.9,34.9,0.1,2.2,0.3,8.8,0.8,5,0.5,2.3,0.5,5.4,0.7,4.8,0.4,0.5968,0.4071,0.1462,1.585,0.3123,0.3004,0.5494,0.5217,0.6917,2.0632,0.5692,0.3953,0.2451,0.6403,0.2964,0.8854,0.0711,0.2174,0.5455,0.7589,2.4783,0.4545,6.7668,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20423,950,15.7,0.7,141822
County,state,2016,county,48,Texas,TX,48443,Terrell County,48443,778,201,769,61,396,81,194,101,18,22,25147,4488,153,71,249,83,110,71,136,6.3,21,23,555,219,,,0,18,82,42,0,18,64,40,0,13,24.9,11.1,5.1,5.4,25147,4488,23.6,10.1,32,9.8,14.1,8.4,17.5,5.3,5.9,71.3,21.3,5.7,7.5,0,2.4,10.7,5.6,0,4.6,16.2,10,0,1.7,0.9486,0.3281,0.7273,2.3834,0.6759,0.9921,0.0079,0.6324,0.0909,1.7233,0.2411,0.9012,0.7036,1.6047,0.834,0,0.2767,0,0.996,0,1.2727,0.0632,6.9842,0.4111,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,,137,73,17.6,8.2,827
County,state,2016,county,48,Texas,TX,48445,Terry County,48445,12724,0,4865,54,4214,177,1581,422,349,158,21936,4217,2484,251,1846,62,3442,17,1828,1.8,445,163,7451,20,,,162,82,572,132,170,94,193,85,1126,132,13.7,3.7,7,3.1,21936,4217,30.8,3.1,14.5,0.5,27.1,0.1,15.7,10.6,3.9,58.6,0.2,6.8,1.8,3.3,1.7,11.8,2.7,4,2.2,4.6,2,8.8,1,0.2688,0.6877,0.8893,2.5138,0.7431,0.3794,0.7549,0.4783,0.7312,2.3439,0.7945,0.7826,0.7708,1.5534,0.7984,0.6917,0.336,0.6087,0.3834,0.8538,2.8735,0.7036,9.2846,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3292,497,28.4,4.2,11421
County,state,2016,county,48,Texas,TX,48447,Throckmorton County,48447,1520,135,1069,39,725,70,199,55,22,15,28860,4435,219,59,425,52,279,58,321,3.8,48,25,288,176,,,10,19,138,38,8,19,20,13,17,18,13.3,3.7,3.1,2.2,28860,4435,19.4,4.4,28,2.9,18.4,3.5,21.3,6.6,3.5,18.9,11.5,1.2,3.4,0.9,1.8,12.9,3.5,1.1,2.6,2.8,1.9,1.1,1.2,0.2332,0.0751,0.4901,0.9368,0.1146,0.9526,0.0474,0.8577,0.2213,2.0791,0.585,0.1028,0.1028,0.2055,0.0711,0.2964,0.3953,0.0553,0.1107,0.2767,1.1344,0.0395,4.3557,0.0632,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,258,82,17.1,5,1378
County,state,2016,county,48,Texas,TX,48449,Titus County,48449,32592,0,12122,72,10573,243,6654,808,984,225,20043,1118,5479,382,4325,45,9533,17,4787,1.3,1006,162,17276,27,,,348,101,2220,262,848,196,473,118,314,137,20.8,2.5,6.6,1.5,20043,1118,27.9,1.9,13.3,0.1,29.2,0.1,14.8,9.5,1.5,53,0.1,11.1,1.3,2.9,0.8,18.3,2.2,8,1.8,4.5,1.1,1,0.4,0.8182,0.6166,0.8498,3.087,0.8775,0.253,0.8893,0.4032,0.6126,2.1581,0.6245,0.7115,0.8814,1.5929,0.8261,0.6364,0.668,0.9249,0.3636,0.2134,2.8063,0.6601,9.6443,0.8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6915,584,21.4,1.8,38316
County,state,2016,county,48,Texas,TX,48451,Tom Green County,48451,116264,0,47703,322,43311,606,15267,1648,2123,336,26252,1073,12401,793,16782,86,27332,40,15726,0.8,3655,460,52151,90,,,6295,572,3019,377,1117,224,2654,404,6186,821,13.8,1.5,3.9,0.6,26252,1073,16.7,1.1,14.4,0.1,23.5,0,14.1,8.4,1.1,44.9,0.1,2.6,0.5,13.2,1.2,6.3,0.8,2.6,0.5,6.1,0.9,5.3,0.7,0.2806,0.1304,0.332,1.0119,0.1344,0.3597,0.3715,0.332,0.4348,1.498,0.1344,0.6245,0.3241,0.9486,0.4704,0.9526,0.1107,0.2767,0.668,0.7747,2.7826,0.6324,6.2411,0.2411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,18719,1390,16.8,1.2,121316
County,state,2016,county,48,Texas,TX,48453,Travis County,48453,1148176,0,474749,739,437831,1824,171023,5441,33933,1441,36649,402,90921,2756,97083,16,264425,0,99231,0.3,36096,1354,577894,371,,,131784,2391,15241,823,19647,1158,24543,1031,23580,1767,15.2,0.5,5.2,0.2,36649,402,11.8,0.4,8.5,0.1,23,0,8.7,8.2,0.3,50.3,0,7.3,0.2,27.8,0.5,3.2,0.2,4.5,0.3,5.6,0.2,2.1,0.2,0.3794,0.3439,0.0988,0.8458,0.1067,0.004,0.332,0.0435,0.3992,0.7787,0.0158,0.6759,0.7826,1.4585,0.751,1,0.0277,0.664,0.581,0.5613,2.834,0.6798,5.917,0.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,183833,4215,16.1,0.4,1309562
County,state,2016,county,48,Texas,TX,48455,Trinity County,48455,14360,0,8753,36,5459,274,2206,424,547,152,19661,1155,1713,314,3757,92,2888,25,4004,2.8,320,106,2963,20,,,47,39,3123,267,119,54,295,98,99,66,15.5,3,10.2,2.7,19661,1155,16.3,2.9,26.2,0.6,20.1,0.2,28.1,5.9,1.9,20.6,0.1,1.3,0.7,0.5,0.4,35.7,3.1,2.2,1,5.4,1.7,0.7,0.5,0.3992,0.917,0.3083,2.4625,0.7154,0.9249,0.1186,0.9921,0.1581,2.1937,0.6522,0.1304,0.1265,0.2569,0.0949,0.2016,0.9921,0.17,0.5455,0.1304,2.0395,0.2411,6.9526,0.3992,0,1,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,,2808,364,19.7,2.6,18316
County,state,2016,county,48,Texas,TX,48457,Tyler County,48457,21371,0,10614,209,7608,355,2903,516,792,201,20720,1378,2336,298,4435,82,4143,35,4393,2.4,442,135,4331,16,,,122,59,2583,353,322,112,499,143,2723,507,15.7,2.8,10.3,2.5,20720,1378,15.6,2,20.8,0.4,19.4,0.2,23.6,5.8,1.8,20.3,0.1,1.2,0.6,1.1,0.6,24.3,3.2,4.2,1.5,6.6,1.9,12.7,2.4,0.4229,0.9209,0.2806,2.3953,0.6798,0.7787,0.087,0.9249,0.1423,1.9328,0.4427,0.1225,0.1067,0.2292,0.0791,0.3715,0.8656,0.6443,0.7431,0.9051,3.5296,0.9407,8.087,0.6206,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,,3000,475,16.1,2.4,19629
County,state,2016,county,48,Texas,TX,48459,Upshur County,48459,40295,0,16753,78,13941,361,5367,914,1381,269,23215,1197,4501,527,6775,57,9775,50,7262,1.4,860,188,7677,113,,,187,73,3961,330,681,163,532,142,583,209,13.5,2.3,7.7,1.5,23215,1197,16.6,1.9,16.8,0.1,24.3,0.1,18.3,6.2,1.3,19.1,0.3,1.4,0.6,1.1,0.4,23.6,2,4.9,1.2,3.8,1,1.4,0.5,0.249,0.7589,0.3202,1.8656,0.4387,0.5494,0.4862,0.7194,0.1739,1.9289,0.4387,0.1067,0.1423,0.249,0.0909,0.3518,0.8538,0.7352,0.2648,0.4229,2.6285,0.5336,6.6719,0.3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6765,679,17,1.7,31867
County,state,2016,county,48,Texas,TX,48461,Upton County,48461,3475,0,1564,88,1263,83,695,164,64,47,24254,2721,530,99,477,76,1066,80,429,3,95,36,2027,130,,,6,16,174,51,68,34,94,38,62,55,20.4,4.8,4.5,3.2,24254,2721,24.6,4.4,13.7,2.2,30.7,2.3,12.6,7.5,2.9,58.3,3.7,8.4,3,0.4,1,11.1,3.2,5.4,2.7,7.4,2.8,1.8,1.6,0.7905,0.2134,0.7549,2.2055,0.5929,0.2885,0.9407,0.2095,0.3123,1.751,0.2688,0.7787,0.83,1.6087,0.8379,0.1344,0.3162,0.7708,0.8379,0.502,2.5613,0.498,8.1265,0.6364,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,772,191,22.6,5.6,4058
County,state,2016,county,48,Texas,TX,48463,Uvalde County,48463,27055,0,11005,61,8512,337,5484,1049,776,264,18294,1073,5090,514,4342,46,7580,81,3579,1.4,839,230,19600,21,,,160,103,2320,290,430,130,602,164,489,177,20.7,4,6.4,2.2,18294,1073,30.7,3.1,16,0.2,28,0.3,13.4,9.9,2.7,72.4,0.1,8.2,1.7,1.5,0.9,21.1,2.6,5.1,1.5,7.1,1.9,1.8,0.7,0.8063,0.581,0.8854,3.1779,0.9012,0.4941,0.8419,0.2688,0.6522,2.2569,0.7115,0.9051,0.8221,1.7273,0.8735,0.4348,0.7787,0.747,0.7905,0.5217,3.2727,0.8814,10.4348,0.917,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,5986,833,22.4,3.1,29859
County,state,2016,county,48,Texas,TX,48465,Val Verde County,48465,48862,0,18826,107,14977,423,9811,1144,1672,348,19522,1288,9627,602,6639,82,14277,103,6181,1.2,1385,261,40820,13,,,606,194,2422,291,1044,247,1328,254,1718,267,20.9,2.4,8.4,1.7,19522,1288,33.1,2.1,13.6,0.2,29.2,0.2,13.3,9.2,1.7,83.5,0,15.6,1.5,3.2,1,12.9,1.5,7,1.6,8.9,1.6,3.5,0.5,0.8261,0.8024,0.9209,3.4032,0.9368,0.2806,0.8854,0.249,0.5771,1.9921,0.4822,0.9407,0.9407,1.8814,0.9565,0.6759,0.3953,0.8893,0.9486,0.6877,3.5968,0.9644,10.8735,0.9486,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,,10549,1011,22.8,2.2,49554
County,state,2016,county,48,Texas,TX,48467,Van Zandt County,48467,53070,0,22896,98,19059,436,8244,1009,1392,205,24399,1269,6476,571,10578,74,12294,11,9348,1.1,1249,218,8167,70,,,147,70,5366,430,488,156,730,156,734,179,15.8,1.9,5.9,0.9,24399,1269,17.7,1.6,19.9,0.1,23.2,0,17.8,6.6,1.1,15.4,0.1,1.7,0.5,0.6,0.3,23.4,1.9,2.6,0.8,3.8,0.8,1.4,0.3,0.4348,0.4625,0.4229,1.7431,0.3874,0.7431,0.3518,0.6561,0.2095,1.9605,0.4704,0.0672,0.1739,0.2411,0.087,0.2332,0.8458,0.2609,0.2648,0.4032,2.0079,0.2253,5.9526,0.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10577,772,20.2,1.5,42165
County,state,2016,county,48,Texas,TX,48469,Victoria County,48469,90989,0,36196,111,32513,520,13166,1427,2487,380,27509,1076,9610,571,13298,81,23538,26,13498,0.8,3592,460,49107,123,,,2112,291,3900,393,1587,297,1917,242,1358,234,14.7,1.6,5.5,0.8,27509,1076,16.4,1,14.6,0.1,25.9,0,15,11,1.4,54,0.1,3,0.5,5.8,0.8,10.8,1.1,4.9,0.9,5.9,0.8,1.5,0.3,0.332,0.4071,0.3162,1.2569,0.2174,0.3913,0.668,0.4348,0.7787,2.2727,0.7194,0.7154,0.3913,1.1067,0.5731,0.8379,0.2964,0.7273,0.6364,0.4308,2.9289,0.7352,7.5652,0.5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16131,1176,17.9,1.3,97120
County,state,2016,county,48,Texas,TX,48471,Walker County,48471,69926,0,25003,1013,20695,1153,12072,1346,995,289,16419,1458,7871,553,7983,159,10834,82,4991,1.1,1548,387,29885,8,,,3716,522,5292,500,531,201,913,263,19722,2444,24,2.2,4.2,1.2,16419,1458,17.4,1.2,11.4,0.2,15.5,0.1,9.4,7.5,1.8,42.7,0,2.7,0.5,14.9,2,21.2,1.9,2.6,1,4.4,1.3,28.2,3.5,0.913,0.1858,0.3913,2.4427,0.7036,0.1186,0.0237,0.0553,0.3043,0.502,0.004,0.5771,0.336,0.913,0.4545,0.9684,0.7826,0.2688,0.3439,0.9842,3.3478,0.8972,7.2055,0.4704,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,,7489,1119,14,1.8,81769
County,state,2016,county,48,Texas,TX,48473,Waller County,48473,47049,0,16148,571,14082,707,7986,1318,2023,327,23338,1148,5480,605,5381,63,11306,86,6629,1.6,1413,292,26746,57,,,373,164,3767,399,874,234,662,197,5238,1696,19,2.9,9,1.5,23338,1148,21.6,2.4,11.4,0.1,24,0.2,14.2,10,2,56.8,0.1,6,1.1,2.3,1,23.3,2.6,6.2,1.6,4.7,1.4,11.1,3.6,0.7036,0.834,0.6364,2.6917,0.8063,0.1186,0.4585,0.3439,0.664,1.585,0.1779,0.747,0.7154,1.4625,0.7549,0.5494,0.8419,0.8538,0.3992,0.8893,3.5336,0.9447,9.2727,0.8261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9824,957,21,2,46870
County,state,2016,county,48,Texas,TX,48475,Ward County,48475,11396,0,4737,24,3926,144,1873,492,261,94,26091,2356,1652,224,1639,47,3152,76,1536,1.7,297,87,6587,14,,,105,69,839,138,56,31,271,94,131,49,16.6,4.4,5.2,1.9,26091,2356,23,3.1,14.4,0.4,27.7,0.7,13.6,7.6,2.2,57.8,0.1,4.9,1.4,2.2,1.5,17.7,2.9,1.4,0.8,6.9,2.4,1.1,0.4,0.5138,0.3439,0.7036,1.8498,0.4348,0.3597,0.8103,0.2806,0.3202,1.7708,0.3004,0.7668,0.664,1.4308,0.7352,0.5415,0.6364,0.1107,0.7747,0.2925,2.3557,0.3834,7.4071,0.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1959,296,17.4,2.6,11469
County,state,2016,county,48,Texas,TX,48477,Washington County,48477,34544,0,15750,340,11984,537,4645,837,752,249,25976,1869,4022,376,6880,116,7533,22,5025,1.9,959,287,12165,10,,,772,236,2138,288,314,126,505,152,2310,906,14.4,2.5,4.9,1.7,25976,1869,17.4,1.6,19.9,0.3,21.8,0.1,14.8,8,2.4,35.2,0,2.2,0.7,4.9,1.5,13.6,1.8,2.6,1,4.2,1.2,6.7,2.6,0.3043,0.2925,0.3913,1.2806,0.2213,0.7431,0.2451,0.4032,0.3676,1.7589,0.2885,0.4111,0.253,0.664,0.3123,0.7945,0.415,0.3004,0.3083,0.8063,2.6245,0.5296,6.3281,0.2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5215,562,15.4,1.6,43422
County,state,2016,county,48,Texas,TX,48479,Webb County,48479,266006,0,78165,174,71092,604,84134,3043,6298,597,15691,415,49688,1353,22835,71,90863,40,31479,0.5,11138,629,256742,189,,,7979,567,7649,491,10298,653,5160,394,3230,591,32.1,1.2,5.9,0.5,15691,415,34.3,0.9,8.6,0.1,34.2,0,11.9,15.7,0.9,96.5,0.1,22,0.7,10.2,0.7,9.8,0.6,14.5,0.9,7.3,0.6,1.2,0.2,0.9684,0.4625,0.9289,3.3281,0.917,0.0119,0.996,0.1581,0.9802,2.1462,0.6206,0.9921,0.9723,1.9644,0.9921,0.9012,0.2372,1,0.8182,0.3281,3.2846,0.8893,10.7233,0.9368,1,0,1,1,3,0,1,0,1,2,1,1,2,1,0,1,0,0,2,,79619,2502,30.2,1,281577
County,state,2016,county,48,Texas,TX,48481,Wharton County,48481,41377,0,17371,91,14979,356,7228,855,1116,207,23245,1208,5908,410,6552,0,10773,0,6122,1.4,1486,248,22436,49,,,739,212,2408,313,577,150,891,191,519,134,17.7,2.1,5.7,1,23245,1208,22,1.5,15.8,0,26,0,14.9,9.9,1.6,54.2,0.1,5.1,0.9,4.3,1.2,13.9,1.8,3.9,1,5.9,1.3,1.3,0.3,0.6166,0.4387,0.6522,2.2372,0.6245,0.4783,0.6798,0.4229,0.6601,2.2411,0.6996,0.7233,0.668,1.3913,0.7154,0.7549,0.4348,0.5613,0.6364,0.3518,2.7391,0.5968,8.6087,0.7312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7842,635,19.1,1.5,39704
County,state,2016,county,48,Texas,TX,48483,Wheeler County,48483,5642,0,2718,46,2330,87,951,203,149,49,26736,1918,747,128,1004,47,1468,16,855,2.6,203,63,1783,18,,,4,19,254,67,144,56,101,45,69,99,17.2,3.6,5.4,1.8,26736,1918,19.7,3.4,17.8,0.8,26,0.3,15.3,8.7,2.7,31.6,0.3,4.6,1.6,0.1,0.7,9.3,2.5,6.2,2.4,4.3,1.9,1.2,1.8,0.5573,0.3834,0.5296,1.7154,0.3715,0.6245,0.6719,0.4506,0.4862,2.2332,0.6917,0.336,0.6285,0.9644,0.4743,0.083,0.2213,0.8458,0.3241,0.3399,1.8142,0.1542,6.7273,0.3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1154,195,20.7,3.5,5957
County,state,2016,county,48,Texas,TX,48485,Wichita County,48485,132148,0,55974,447,48615,792,21682,1502,3070,376,23239,674,11761,716,18326,0,29780,133,18010,0.7,5564,526,43971,53,,,4463,479,2653,340,1357,239,3211,347,15221,1045,18.5,1.3,5.2,0.6,23239,674,14,0.9,13.9,0,22.5,0.1,15.4,11.4,1.1,33.3,0,2.2,0.3,8,0.9,4.7,0.6,2.8,0.5,6.6,0.7,11.5,0.8,0.6719,0.3439,0.1937,1.7431,0.3913,0.3004,0.2885,0.4585,0.8379,1.8854,0.3992,0.3715,0.2569,0.6285,0.2885,0.8735,0.0632,0.3399,0.7431,0.8933,2.913,0.7312,7.17,0.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19167,1223,16.4,1,136685
County,state,2016,county,48,Texas,TX,48487,Wilbarger County,48487,13061,0,6271,124,5219,215,2086,418,410,172,21638,1425,1914,333,2164,74,3087,0,2558,2.7,623,174,5202,32,,,294,136,260,113,180,107,426,137,638,291,16.4,3.3,6.1,2.5,21638,1425,22,3.9,16.6,0.6,23.6,0,19.8,11.9,3.3,39.8,0.2,2.1,0.9,4.7,2.2,4.1,1.8,3.4,2.1,8.2,2.6,4.9,2.2,0.4822,0.5296,0.6522,2.3478,0.6561,0.5375,0.3992,0.7945,0.8735,2.6047,0.9012,0.5059,0.2213,0.7273,0.3715,0.7826,0.0553,0.4901,0.917,0.7628,3.0079,0.7747,8.6877,0.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2205,448,17.1,3.5,16161
County,state,2016,county,48,Texas,TX,48489,Willacy County,48489,21944,0,7164,132,5798,249,7371,718,931,252,12564,810,5041,331,3064,140,5507,0,3628,2.2,952,156,19502,111,,,82,43,709,127,549,140,414,93,2071,439,37.2,3.5,13.4,3.3,12564,810,36.9,2.4,14,0.6,25.1,0,18.2,16.4,2.6,88.9,0.5,12.3,1.6,1.1,0.6,9.9,1.8,9.5,2.4,7.1,1.6,9.4,2,0.9921,0.9763,0.9526,3.9209,0.996,0.3202,0.5929,0.7075,0.9842,2.6047,0.8972,0.9605,0.913,1.8735,0.9526,0.3676,0.2451,0.9486,0.7905,0.8696,3.2213,0.8735,11.6206,0.9921,1,1,1,1,4,0,0,0,1,1,1,1,2,0,0,1,0,0,1,,5929,569,29.8,2.7,19820
County,state,2016,county,48,Texas,TX,48491,Williamson County,48491,490619,0,176428,234,165425,1164,35045,2597,13696,1048,32705,439,22731,1381,53464,49,132887,0,45519,0.3,13653,799,188103,292,,,23999,1067,4958,410,4099,455,4204,513,4473,511,7.2,0.5,5.3,0.4,32705,439,7.1,0.4,10.9,0.1,27.1,0,9.3,8.3,0.5,38.3,0.1,3.2,0.3,13.6,0.6,2.8,0.2,2.5,0.3,2.5,0.3,0.9,0.1,0.0356,0.3715,0.0158,0.4783,0.0553,0.0909,0.7589,0.0474,0.4032,1.3004,0.0711,0.4743,0.415,0.8893,0.4387,0.9605,0.0198,0.253,0.0751,0.1937,1.502,0.1028,4.17,0.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,54134,2999,11.1,0.6,437612
