ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48429,Stephens,48429,"Stephens County, Texas",896.7208259,9358,0,4956,28,3408,217,2502,490,329,124,921,218,1284,313,1806,380,1841,72,2111,104,1815,252,337,124,74,106,2774,159,308,164,464,144,20,32,362,160,395,66,28,5.5,8.6,3.3,27,6.2,20.2,4.7,20.1,4.2,19.7,0.8,22.6,1.1,20.2,2.8,9.9,3.6,0.8,1.2,29.6,1.7,6.2,3.3,9.4,2.9,0.6,0.9,10.6,4.6,4.2,0.7,0.6087,0.9091,0.8854,0.6957,0.747,3.8459,0.9289,0.6522,0.3518,0.8498,0.8775,0.0791,2.8104,0.7549,0.2925,0.2925,0.2925,0.8379,0.2451,0.0356,0.9802,0.747,2.8458,0.6917,9.7946,0.8221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,8512,1464,343,280,98,2266,0,42,42,0,20,0,20,141,107,45,45,16.3,0.1,3,1.1,24.2,0,0.4,0.4,0,0.5,0,0.5,1.5,1.1,0.5,0.5
48,Texas,TX,48431,Sterling,48431,"Sterling County, Texas",923.4489449,1274,165,574,69,405,62,258,168,6,11,25,27,83,45,436,211,135,62,390,108,57,39,50,35,5,54,489,154,0,19,136,53,0,19,4,5,35,50,20.8,13.3,1,1.8,6.2,6.6,10.9,5.8,35.2,14.8,10.6,4.9,30.6,7.5,4.6,3.3,12.3,8.4,0.4,4.5,38.4,11,0,3.3,23.7,8.9,0,4.7,1,1.3,2.7,3.9,0.2609,0.0395,0.0119,0.1462,1,1.4585,0.1383,0.0474,0.9289,0,0.9723,0.0435,1.9921,0.1818,0.4308,0.4308,0.4308,0,0.8577,0,0.0277,0.6285,1.5139,0.1107,5.3953,0.0909,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,1248,115,240,0,14,486,151,0,14,0,14,0,14,3,7,0,0,9.3,1.2,0,3.5,38.1,10.9,0,3.5,0,3.5,0,3.5,0.2,0.5,0,3.5
48,Texas,TX,48433,Stonewall,48433,"Stonewall County, Texas",916.3122085,1412,155,837,86,529,65,366,122,26,26,65,44,162,45,277,112,289,74,382,90,209,60,11,22,3,52,372,120,0,19,104,44,27,28,18,17,43,45,26.7,8.4,3.6,3.5,12.3,8.2,18.4,5.1,20.3,7.7,20.5,5.1,27.1,5.6,15.3,4.7,2.1,4.2,0.2,4,26.3,8,0,2.3,12.4,5.2,5.1,5.3,3.4,3.2,3,3.2,0.5415,0.2451,0.0632,0.585,0.7628,2.1976,0.3834,0.6917,0.7945,0.4387,0.0356,0.0277,1.9882,0.1779,0.2213,0.2213,0.2213,0,0.4269,0.751,0.2648,0.6601,2.1028,0.2767,6.5099,0.2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,124,213,25,23,341,114,0,14,0,14,0,14,6,10,0,0,9.1,1,1.8,1.6,24.2,7.6,0,3.1,0,3.1,0,3.1,0.4,0.7,0,3.1
48,Texas,TX,48435,Sutton,48435,"Sutton County, Texas",1453.934562,3793,0,1936,150,1282,170,857,317,115,70,195,77,609,189,652,214,638,170,1052,148,299,110,130,73,179,124,2597,183,33,35,297,96,112,86,40,33,22,24,22.7,8.4,6.3,3.7,15.2,5.7,24.7,7.3,17.3,5.7,16.8,4.5,27.7,3.9,7.9,2.9,10.1,5.5,5.2,3.6,68.5,4.8,1.7,1.8,15.3,4.9,8.7,6.6,3.1,2.6,0.6,0.6,0.3597,0.7194,0.1304,0.8379,0.5257,2.5731,0.5494,0.4704,0.8261,0.0237,0.8854,0.7036,2.9092,0.7905,0.8577,0.8577,0.8577,0.4585,0.5375,0.9447,0.2213,0.1067,2.2687,0.3557,8.6087,0.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4232,1707,371,2,4,2586,182,0,14,1,2,4,6,4,8,0,0,45.3,0.3,0.1,0.1,68.2,4.8,0,1.2,0,0.1,0.1,0.2,0.1,0.2,0,1.2
48,Texas,TX,48437,Swisher,48437,"Swisher County, Texas",890.1592054,7403,0,3181,86,2599,142,2922,365,221,115,598,162,1213,263,1465,352,1412,81,1840,8,1152,185,158,79,484,226,4024,204,7,21,266,96,103,84,222,78,652,227,43.2,5.2,7.4,3.6,23,6.1,24.8,5,21.7,5.2,19.1,1.1,24.9,0.1,17,2.7,6.1,3,7,3.2,54.4,2.8,0.2,0.7,8.4,3,4,3.2,8.5,2.9,8.8,3.1,0.9605,0.8379,0.6759,0.8458,0.8182,4.1383,0.9565,0.6087,0.6166,0.6008,0.4348,0.8261,3.087,0.8379,0.6996,0.6996,0.6996,0.1067,0.2095,0.5652,0.913,0.8656,2.66,0.5692,10.5849,0.8972,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6731,1525,473,506,145,3287,0,7,9,18,17,4,7,188,141,14,14,22.6,0.8,6.8,2,44.4,0,0.1,0.1,0.2,0.2,0.1,0.1,2.5,1.9,0.2,0.2
48,Texas,TX,48439,Tarrant,48439,"Tarrant County, Texas",865.2848539,2077153,0,780381,547,722446,2403,412276,9722,54185,2505,203767,4223,180454,3962,337553,8157,235076,152,546125,0,206258,4177,57733,1870,110254,3963,1124618,5312,130408,2877,14708,1214,31245,1421,31309,1650,24218,1371,20.1,0.5,5,0.2,28.2,0.6,13.5,0.3,16.4,0.4,11.3,0.1,26.3,0,10,0.2,8,0.3,5.7,0.2,54.1,0.3,16.7,0.4,1.9,0.2,4.3,0.2,4.3,0.2,1.2,0.1,0.2095,0.5178,0.9091,0.2964,0.4348,2.3676,0.4229,0.0909,0.7312,0.0949,0.7036,0.7628,2.3834,0.4822,0.6917,0.6917,0.6917,0.9684,0.0079,0.6166,0.4032,0.3478,2.3439,0.4071,7.7866,0.4862,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2082188,169630,6200,337963,3257,602314,0,115015,1561,5231,553,3949,262,55179,3719,4967,4967,8.3,0,16.3,0.2,29,0,5.5,0.1,0.3,0.1,0.2,0.1,2.7,0.2,0.2,0.1
48,Texas,TX,48441,Taylor,48441,"Taylor County, Texas",915.5359756,137521,0,57761,302,50396,668,32081,1824,2013,368,13326,954,8848,630,18722,1333,19898,55,34034,31,19999,1117,3475,545,2986,559,51400,832,6059,663,2669,392,1228,241,2705,368,6860,745,24.4,1.4,3,0.6,26.4,1.9,10.5,0.7,14.2,1,14.5,0.1,24.7,0,15.2,0.8,6.9,1.1,2.3,0.4,37.4,0.6,10.5,1.1,4.6,0.7,2.4,0.5,5.4,0.7,5,0.5,0.415,0.1542,0.8577,0.1265,0.2451,1.7985,0.2372,0.2885,0.5929,0.4229,0.5534,0.3518,2.2095,0.3399,0.419,0.419,0.419,0.8933,0.0672,0.2372,0.5573,0.7628,2.5178,0.5059,6.9448,0.3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144980,19002,1939,10294,456,34104,0,3081,200,525,123,48,71,2633,470,715,715,14.5,0.1,7.5,0.3,24.8,0,2.2,0.1,0.4,0.1,0,0.1,1.9,0.3,0.5,0.3
48,Texas,TX,48443,Terrell,48443,"Terrell County, Texas",2357.956494,903,298,746,98,419,88,256,227,0,14,45,40,115,97,88,69,310,97,117,62,189,126,15,23,7,53,500,270,0,19,48,33,1,14,0,14,0,14,28.3,23.3,0,12.7,10.7,9.3,14.8,10.5,9.7,5.9,34.3,11.8,13,5.4,20.9,10.8,3.6,5.4,0.8,6,55.4,23.7,0,2.5,6.4,4.3,0.2,3.3,0,10.2,0,1.6,0.6324,0,0.0474,0.3874,0.0474,1.1146,0.0593,0.9881,0.004,0.8814,0.1186,0.0791,2.0712,0.2134,0.7075,0.7075,0.7075,0,0.1225,0.0237,0,0,0.1462,0,4.0395,0.0198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,440,212,399,14,20,454,265,0,14,0,14,0,14,32,40,0,0,23.5,7.8,1.6,2.1,50.3,15.7,0,4.9,0,4.9,0,4.9,3.5,4.4,0,4.9
48,Texas,TX,48445,Terry,48445,"Terry County, Texas",888.8389624,12408,0,4864,95,4101,238,4566,639,421,165,904,231,2370,271,2876,449,1870,0,3411,0,1776,314,319,114,992,297,7263,146,189,123,495,157,147,104,258,104,905,260,39.7,5.5,7.8,2.9,22,5.5,30.3,3.5,25,3.8,15.1,0,27.5,0,15.4,2.6,7.8,2.7,8.7,2.6,58.5,1.2,3.9,2.5,10.2,3.2,3.6,2.5,6.3,2.5,7.3,2.1,0.9249,0.8656,0.6047,0.9091,0.9249,4.2292,0.9605,0.3439,0.8182,0.4545,0.6719,0.8735,3.162,0.8656,0.751,0.751,0.751,0.6996,0.3162,0.4783,0.7036,0.8261,3.0238,0.7984,11.166,0.9486,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11053,2229,598,289,132,6884,0,0,22,14,22,0,22,76,45,0,0,19.4,0.4,2.3,1.1,55.5,0,0,0.4,0.1,0.2,0,0.4,0.6,0.4,0,0.4
48,Texas,TX,48447,Throckmorton,48447,"Throckmorton County, Texas",912.5518623,1500,162,1059,55,713,80,434,121,35,33,121,51,139,47,220,64,385,57,305,80,293,65,49,36,4,54,223,76,25,26,128,43,0,19,24,20,0,14,28.9,7.4,4.8,4.3,17,6.9,13,4.5,14.7,3.9,25.7,4,20.3,4.9,19.5,4.1,6.9,5,0.3,3.9,14.9,4.8,2.4,2.5,12.1,4,0,2.7,3.4,2.8,0,0.9,0.664,0.4743,0.2253,0.2727,0.2846,1.9209,0.2688,0.8972,0.1581,0.8063,0.5534,0.0356,2.4506,0.5375,0.0395,0.0395,0.0395,0.5692,0.419,0,0.2648,0,1.253,0.0632,5.664,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,321,234,16,25,181,59,0,14,0,14,0,14,26,32,0,0,21.4,2.3,1.1,1.6,12.1,4,0,3,0,3,0,3,1.7,2.1,0,3
48,Texas,TX,48449,Titus,48449,"Titus County, Texas",406.0635695,32709,0,12487,48,11064,228,10081,1234,764,203,2272,330,4363,373,5898,652,4641,72,9489,39,4445,388,980,195,2784,410,18142,235,460,157,2123,308,1130,221,407,138,223,45,31.1,3.8,5.1,1.3,20.5,3,21.8,1.9,18.1,2,14.2,0.2,29,0.1,13.7,1.2,8.9,1.8,9.2,1.4,55.5,0.7,3.7,1.3,17,2.5,10.2,2,3.7,1.2,0.7,0.1,0.7708,0.5415,0.4862,0.7549,0.6206,3.174,0.7549,0.2609,0.8814,0.3241,0.8142,0.8854,3.166,0.8735,0.7115,0.7115,0.7115,0.6838,0.6759,0.9644,0.3123,0.1462,2.7826,0.6561,9.8341,0.8261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,38509,5810,954,2982,124,14265,0,229,106,18,27,0,30,608,158,40,40,17.9,2.9,9.1,0.4,43.6,0,0.7,0.3,0.1,0.1,0,0.1,1.9,0.5,0.1,0.1
48,Texas,TX,48451,Tom Green,48451,"Tom Green County, Texas",1522.000727,118645,0,48785,333,42953,648,24013,1998,2347,445,10990,876,10379,946,15148,1455,18394,136,28192,26,16240,986,3122,486,2445,524,56393,497,5906,583,2982,363,1329,321,2359,363,6346,870,21.4,1.8,4,0.7,25.6,2,13.6,1.2,13.3,1.3,15.5,0.1,23.8,0,14.3,0.9,7.3,1.1,2.2,0.5,47.5,0.4,12.1,1.2,6.1,0.7,3.1,0.7,5.5,0.8,5.3,0.7,0.2964,0.3083,0.8419,0.3083,0.166,1.9209,0.2688,0.3755,0.4822,0.3518,0.6245,0.3241,2.1581,0.2767,0.6324,0.6324,0.6324,0.9407,0.0988,0.3597,0.5771,0.7747,2.751,0.6285,7.4624,0.4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,120882,17814,1999,4664,196,48092,0,1492,231,211,98,25,29,1825,376,84,84,15.9,0.1,3.9,0.2,40.5,0,1.3,0.2,0.2,0.1,0,0.1,1.5,0.3,0.1,0.1
48,Texas,TX,48453,Travis,48453,"Travis County, Texas",994.052186,1250884,0,530125,754,491531,1904,219434,6182,31739,1972,141430,3132,84334,2809,152633,4813,123046,22,270643,0,102986,3075,26881,1235,64364,3375,643071,3024,150237,3417,15692,1125,20220,1454,26719,1289,25674,1816,17.9,0.5,4.3,0.3,28.8,0.6,9.7,0.3,12.3,0.4,9.8,0.1,21.6,0,8.3,0.2,5.5,0.3,5.5,0.3,51.4,0.2,28.3,0.6,3,0.2,4.1,0.3,5.4,0.3,2.1,0.1,0.1344,0.3676,0.9209,0.0988,0.1304,1.6521,0.1937,0.0158,0.2569,0.0316,0.3478,0.7431,1.3952,0.0119,0.6719,0.6719,0.6719,0.996,0.0316,0.585,0.5573,0.585,2.7549,0.6324,6.4741,0.2174,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1434119,111294,5710,98769,1471,420236,0,83853,1448,1945,340,265,151,35248,2099,2755,2755,9.1,0,7.9,0.1,33.6,0,6.7,0.1,0.2,0.1,0,0.1,2.8,0.2,0.2,0.1
48,Texas,TX,48455,Trinity,48455,"Trinity County, Texas",693.7946862,14689,0,9079,42,6105,279,4513,539,400,132,1350,240,1872,284,2792,423,3926,70,2951,31,3758,436,417,173,295,126,3225,202,23,28,2834,282,210,103,461,141,149,97,31.1,3.7,7.1,2.3,22.1,3.8,17.4,2.6,19.2,2.9,26.7,0.5,20.1,0.2,25.8,3,6.8,2.8,2.1,0.9,22,1.4,0.3,0.3,31.2,3.1,3.4,1.7,7.6,2.2,1,0.7,0.7708,0.7984,0.6126,0.5257,0.7036,3.4111,0.834,0.9091,0.1383,0.9802,0.5375,0.3043,2.8694,0.7708,0.1304,0.1304,0.1304,0.1383,0.9723,0.4229,0.8656,0.2767,2.6758,0.581,9.0867,0.7194,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,12517,3495,597,1269,141,1535,0,16,23,0,22,0,22,405,139,0,0,24,0.2,8.6,1,10.4,0,0.1,0.2,0,0.3,0,0.3,2.8,0.9,0,0.3
48,Texas,TX,48457,Tyler,48457,"Tyler County, Texas",924.3894562,21524,0,10922,155,7109,352,5266,675,1051,307,1331,267,2856,393,3249,466,4736,113,4137,45,4592,509,297,103,261,137,4570,210,212,80,2293,301,357,142,517,154,2687,413,28,3.5,14.4,4,18.7,3.6,18.7,2.5,17.2,2.4,22,0.5,19.2,0.2,24.4,2.8,4.2,1.4,1.3,0.7,21.2,1,1.9,0.7,21,2.7,5,2,7.3,2.1,12.5,1.9,0.6087,0.996,0.332,0.6008,0.5178,3.0553,0.7233,0.7549,0.0791,0.9684,0.1818,0.1502,2.1344,0.253,0.1067,0.1067,0.1067,0.4941,0.8182,0.7352,0.8419,0.913,3.8024,0.9802,9.0988,0.7312,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,20105,3885,772,2255,143,1720,0,91,76,25,23,0,26,462,128,17,17,20.6,0.5,10.5,0.7,8,0,0.4,0.4,0.1,0.1,0,0.2,2.1,0.6,0.1,0.1
48,Texas,TX,48459,Upshur,48459,"Upshur County, Texas",582.9795928,41386,0,17074,68,14392,357,11204,1226,1084,292,2720,347,3725,481,6185,852,7534,109,9902,16,7584,614,874,221,337,176,8273,340,174,96,3522,378,513,191,590,159,504,115,27.4,3,6,1.6,18.9,2.4,13.2,1.7,15.1,2.1,18.2,0.3,23.9,0,18.5,1.5,6.1,1.5,0.9,0.5,20,0.8,1,0.6,20.6,2.2,3.6,1.3,4.1,1.1,1.2,0.3,0.581,0.6798,0.3636,0.2846,0.3202,2.2292,0.3953,0.5534,0.5178,0.7431,0.4348,0.0909,2.34,0.4585,0.0988,0.0988,0.0988,0.2885,0.7945,0.4783,0.3676,0.3478,2.2767,0.3676,6.9447,0.3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32297,5429,798,3307,170,3601,0,165,73,155,102,0,30,882,213,163,163,13.3,0,8,0.4,8.7,0,0.4,0.2,0.4,0.2,0,0.1,2.1,0.5,0.4,0.4
48,Texas,TX,48461,Upton,48461,"Upton County, Texas",1241.322022,3651,0,1648,88,1344,87,695,191,47,34,153,59,514,122,270,82,542,85,1060,98,293,88,86,34,179,83,2201,175,21,23,249,84,23,22,99,42,63,46,19.4,5.3,3,2.2,11.4,4.3,21.9,4.8,7.5,2.3,14.8,2.3,29,2.7,8.2,2.5,6.4,2.5,5.2,2.4,60.3,4.8,1.3,1.4,15.1,5.1,1.7,1.6,7.4,3.2,1.7,1.3,0.1779,0.1542,0.0514,0.7668,0.0158,1.1661,0.0711,0.3162,0.8814,0.0277,0.4664,0.7036,2.3953,0.4941,0.7708,0.7708,0.7708,0.3478,0.5257,0.1225,0.8498,0.5178,2.3636,0.419,6.6958,0.2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,1055,222,173,58,1980,159,31,40,14,15,0,14,3,5,0,0,29.4,0.4,4.7,1.6,54.2,4.4,0.8,1.1,0.4,0.4,0,1.2,0.1,0.1,0,1.2
48,Texas,TX,48463,Uvalde,48463,"Uvalde County, Texas",1551.919902,26899,0,11194,68,8921,317,8918,1351,599,226,2157,403,4048,498,5336,865,4529,105,7182,71,5042,651,980,279,2056,465,20023,247,391,201,1778,325,224,142,736,259,545,186,33.8,5.1,4.9,1.8,24.2,4.4,24.1,2.9,20.2,3.3,16.8,0.4,26.7,0.3,19.1,2.5,11,3.1,8.2,1.9,74.4,0.9,3.5,1.8,15.9,2.9,2.5,1.6,8.3,2.9,2,0.7,0.834,0.4941,0.7589,0.8142,0.7549,3.6561,0.8933,0.4704,0.7589,0.7747,0.917,0.8458,3.7668,0.9842,0.9012,0.9012,0.9012,0.664,0.5889,0.253,0.9051,0.5692,2.9802,0.7747,11.3043,0.9565,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,3,28394,6262,1144,98,75,19334,0,222,137,61,88,0,26,275,163,33,33,23.8,0.2,0.4,0.3,71.9,0,0.8,0.5,0.2,0.3,0,0.2,1,0.6,0.1,0.2
48,Texas,TX,48465,Val Verde,48465,"Val Verde County, Texas",3144.748267,49018,0,19232,116,16388,423,17043,1842,831,311,3806,525,8910,648,10094,1181,7009,57,13885,102,7538,613,1619,356,5304,693,41754,273,1057,360,2184,373,1696,406,1091,275,1915,321,36.2,3.9,4,1.5,23.2,3.1,30,2.2,21.8,2.5,14.3,0.1,28.3,0.2,16.3,1.3,9.9,2.2,11.8,1.5,85.2,0.6,5.5,1.9,11.4,1.9,10.3,2.5,6.7,1.7,3.9,0.7,0.8814,0.3083,0.6917,0.9051,0.83,3.6165,0.8893,0.2727,0.8498,0.5257,0.8775,0.9289,3.4546,0.9368,0.9368,0.9368,0.9368,0.8063,0.3794,0.9723,0.7826,0.7312,3.6718,0.9605,11.6797,0.9644,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,4,47452,13324,2137,621,164,40299,0,346,73,55,68,5,10,350,176,78,78,28.3,0.2,1.3,0.3,82.2,0,0.7,0.1,0.1,0.1,0,0.1,0.7,0.4,0.2,0.2
48,Texas,TX,48467,Van Zandt,48467,"Van Zandt County, Texas",842.5712188,55970,0,23528,62,20494,479,12993,1095,944,211,4109,496,5708,580,9666,1006,11399,118,12940,36,8934,701,1139,234,626,234,9360,291,264,113,5189,515,696,180,570,120,645,141,23.6,2,4,0.9,20,2.4,14.7,1.5,17.5,1.8,20.4,0.2,23.1,0.1,16.1,1.3,5.6,1.1,1.2,0.4,16.7,0.5,1.1,0.5,22.1,2.2,3.4,0.9,2.8,0.6,1.2,0.3,0.3834,0.3083,0.4387,0.3834,0.5494,2.0632,0.336,0.6877,0.3953,0.5099,0.3676,0.1423,2.1028,0.2292,0.0711,0.0711,0.0711,0.3004,0.8379,0.4229,0.17,0.3478,2.079,0.2648,6.3161,0.2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44525,9977,1051,1608,142,6325,0,234,79,404,121,6,12,783,206,0,0,18,0,2.9,0.3,11.3,0,0.4,0.1,0.7,0.2,0,0.1,1.4,0.4,0,0.1
48,Texas,TX,48469,Victoria,48469,"Victoria County, Texas",882.105959,92044,0,37264,101,32520,531,21989,2030,2307,388,7944,681,10024,775,15732,1800,14847,111,23353,60,13977,926,2220,338,2533,508,51464,592,2256,426,4150,470,1158,253,1987,328,1286,218,24.3,2.2,5.2,0.9,24.4,2.1,16.6,1.3,17.3,2,16.1,0.1,25.4,0.1,15.3,1,6.8,1,3,0.6,55.9,0.6,6.1,1.1,11.1,1.3,3.6,0.8,6.1,1,1.4,0.2,0.4071,0.5613,0.7668,0.4901,0.5257,2.751,0.6403,0.419,0.6403,0.4387,0.5375,0.4625,2.498,0.5731,0.7194,0.7194,0.7194,0.8261,0.3676,0.4783,0.6719,0.4466,2.7905,0.6601,8.7589,0.6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88132,21526,1724,5224,339,43528,0,1084,179,105,107,44,60,1331,414,148,148,23.7,0.1,5.7,0.4,47.3,0,1.2,0.2,0.1,0.1,0,0.1,1.4,0.4,0.2,0.1
48,Texas,TX,48471,Walker,48471,"Walker County, Texas",784.2219363,72295,0,26600,627,22515,892,17842,1662,930,219,7613,885,6551,619,7216,1026,9315,152,10680,89,5678,670,1597,380,1781,527,31665,563,4134,767,5517,666,639,218,1430,409,17070,1586,32.2,2.9,3.4,0.7,33.8,3.7,14,1.3,12.3,1.7,12.9,0.2,14.8,0.1,9.7,1.1,7.1,1.7,2.6,0.8,43.8,0.8,15.5,2.9,20.7,2.4,2.8,1,6.4,1.8,23.6,2.2,0.8063,0.2134,0.996,0.336,0.1304,2.4821,0.4822,0.1779,0.0158,0.0751,0.5929,0.4111,1.2728,0,0.5534,0.5534,0.5534,0.9644,0.8024,0.3123,0.7391,0.9763,3.7945,0.9763,8.1028,0.5573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,83938,8232,2348,16575,385,13066,0,923,38,180,127,166,225,755,316,0,0,14.9,0.4,22.9,0.5,18.1,0,1.3,0.1,0.2,0.2,0.2,0.3,1,0.4,0,0.1
48,Texas,TX,48473,Waller,48473,"Waller County, Texas",513.2961857,53626,0,17292,269,15586,416,10625,1560,1344,372,3957,668,4399,464,10569,1155,6334,54,12913,46,5960,561,1042,335,3027,498,30670,325,694,393,3557,473,667,217,462,160,4326,835,21.4,3.1,5.3,1.4,25.4,4.2,14.8,1.6,19.8,2.2,11.8,0.1,24.1,0.1,11.2,1,6.7,2.1,6,1,57.2,0.6,4,2.3,20.6,2.8,4.3,1.4,3,1,8.1,1.6,0.2964,0.5692,0.83,0.3874,0.7352,2.8182,0.6601,0.1107,0.5415,0.1581,0.5099,0.7866,2.1068,0.2372,0.7391,0.7391,0.7391,0.7036,0.7945,0.6166,0.2016,0.8458,3.1621,0.8577,8.8262,0.6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54879,8899,1706,12989,203,16312,0,613,72,89,72,20,24,600,226,47,47,18.1,0.3,24.2,0.4,30.4,0,1.1,0.1,0.2,0.1,0,0.1,1.1,0.4,0.1,0.1
48,Texas,TX,48475,Ward,48475,"Ward County, Texas",835.6023581,11745,0,4835,35,4100,144,2887,545,314,123,723,156,1507,221,1859,297,1597,59,3347,94,1185,232,291,114,484,155,7121,69,137,89,785,159,200,110,143,74,110,75,24.8,4.7,5.8,2.3,17.6,3.8,20.5,2.9,16,2.5,13.6,0.5,28.5,0.8,10.2,2,7.1,2.8,4.5,1.4,60.6,0.6,2.8,1.8,16.2,3.3,4.9,2.7,3.5,1.8,0.9,0.6,0.4308,0.6482,0.2569,0.7075,0.3992,2.4426,0.4625,0.2213,0.8617,0.1107,0.5929,0.6482,2.4348,0.5099,0.7787,0.7787,0.7787,0.6206,0.6087,0.7194,0.2806,0.2134,2.4427,0.4704,8.0988,0.5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11564,2076,405,567,5,6372,0,64,14,68,40,0,22,50,45,0,0,17.8,0.1,4.8,0.1,54.3,0,0.5,0.1,0.6,0.3,0,0.4,0.4,0.4,0,0.4
